CustomerID,gender,SeniorCitizen,Partner,Dependents,tenure
C1683,Male,0,Yes,No,72
C1684,Male,0,Yes,Yes,23
C1685,Female,0,No,Yes,35
C1686,Male,1,Yes,No,27
C1687,Female,0,Yes,Yes,26
C1688,Male,0,Yes,Yes,12
C1689,Female,0,No,No,40
C1690,Male,0,Yes,Yes,7
C1691,Male,0,Yes,Yes,70
C1692,Male,0,Yes,Yes,60
C1693,Male,0,Yes,Yes,39
C1694,Male,0,Yes,No,72
C1695,Female,0,No,No,1
C1696,Male,0,Yes,Yes,54
C1697,Male,0,No,No,3
C1698,Female,0,Yes,Yes,63
C1699,Male,0,Yes,Yes,71
C1700,Female,0,No,No,42
C1701,Male,0,No,No,47
C1702,Female,0,Yes,Yes,66
C1703,Female,0,Yes,No,21
C1704,Male,0,No,No,11
C1705,Male,0,No,Yes,1
C1706,Female,1,Yes,No,55
C1707,Male,0,No,No,69
C1708,Female,1,No,No,3
C1709,Male,0,No,No,4
C1710,Male,1,No,No,30
C1711,Female,0,No,No,5
C1712,Female,0,Yes,No,71
C1713,Female,0,No,No,29
C1714,Male,0,Yes,No,52
C1715,Male,0,No,No,68
C1716,Female,0,Yes,Yes,46
C1717,Male,0,No,No,8
C1718,Male,0,Yes,No,72
C1719,Female,0,No,No,17
C1720,Male,0,No,No,3
C1721,Female,1,No,No,2
C1722,Female,0,No,No,9
C1723,Female,0,No,No,51
C1724,Female,0,Yes,Yes,6
C1725,Female,0,Yes,No,3
C1726,Female,1,No,No,17
C1727,Male,0,Yes,No,30
C1728,Male,0,No,No,31
C1729,Female,0,No,No,45
C1730,Male,0,Yes,No,64
C1731,Male,0,No,No,1
C1732,Female,1,No,No,1
C1733,Male,1,Yes,Yes,61
C1734,Male,0,No,No,1
C1735,Male,0,No,No,9
C1736,Male,0,Yes,Yes,72
C1737,Female,0,No,No,1
C1738,Female,0,Yes,No,7
C1739,Female,0,Yes,No,66
C1740,Male,0,No,No,1
C1741,Male,0,Yes,Yes,40
C1742,Male,0,No,No,16
C1743,Female,0,No,No,2
C1744,Male,0,Yes,No,67
C1745,Female,0,Yes,No,41
C1746,Female,0,Yes,Yes,56
C1747,Female,0,No,No,72
C1748,Female,0,Yes,Yes,3
C1749,Female,0,Yes,No,54
C1750,Male,1,No,No,52
C1751,Female,0,No,No,50
C1752,Male,0,No,No,14
C1753,Male,0,Yes,No,27
C1754,Female,1,Yes,No,72
C1755,Male,0,No,No,62
C1756,Female,0,No,No,12
C1757,Female,1,No,No,44
C1758,Male,0,Yes,Yes,54
C1759,Female,0,No,No,68
C1760,Male,0,No,No,20
C1761,Male,0,Yes,Yes,50
C1762,Male,0,No,No,58
C1763,Male,0,Yes,Yes,35
C1764,Female,0,No,No,2
C1765,Male,0,Yes,Yes,63
C1766,Female,0,Yes,No,58
C1767,Female,0,Yes,Yes,27
C1768,Female,0,Yes,No,71
C1769,Female,0,No,No,63
C1770,Male,0,Yes,No,71
C1771,Female,1,No,No,41
C1772,Male,1,No,No,13
C1773,Male,0,No,No,2
C1774,Female,0,Yes,Yes,68
C1775,Male,0,Yes,Yes,1
C1776,Male,1,No,No,65
C1777,Male,1,Yes,No,72
C1778,Female,0,No,No,28
C1779,Male,0,Yes,Yes,72
C1780,Female,0,No,No,2
C1781,Female,0,No,Yes,18
C1782,Male,1,Yes,No,60
C1783,Female,1,No,No,26
C1784,Male,0,No,Yes,1
C1785,Female,0,No,No,4
C1786,Male,0,Yes,Yes,68
C1787,Female,0,No,No,38
C1788,Female,1,Yes,No,42
C1789,Female,0,Yes,No,57
C1790,Male,0,Yes,No,54
C1791,Female,0,No,No,12
C1792,Female,0,Yes,No,44
C1793,Male,0,Yes,Yes,42
C1794,Male,0,Yes,Yes,72
C1795,Female,0,Yes,Yes,71
C1796,Female,0,Yes,No,19
C1797,Female,0,Yes,No,23
C1798,Female,0,No,No,30
C1799,Male,0,No,No,35
C1800,Female,0,No,No,10
C1801,Male,0,No,No,1
C1802,Male,0,No,No,22
C1803,Male,0,Yes,Yes,7
C1804,Female,0,No,No,36
C1805,Female,0,Yes,Yes,34
C1806,Male,0,Yes,Yes,72
C1807,Male,0,Yes,Yes,36
C1808,Female,0,No,No,1
C1809,Female,0,No,No,23
C1810,Male,1,Yes,No,32
C1811,Female,0,Yes,Yes,71
C1812,Female,1,No,No,23
C1813,Male,0,Yes,No,17
C1814,Male,0,No,No,1
C1815,Male,0,Yes,Yes,12
C1816,Female,0,Yes,No,72
C1817,Male,0,No,No,1
C1818,Male,1,Yes,No,72
C1819,Male,0,Yes,Yes,60
C1820,Female,0,Yes,Yes,61
C1821,Female,0,Yes,No,6
C1822,Male,1,Yes,No,32
C1823,Female,0,No,Yes,31
C1824,Male,0,No,No,19
C1825,Male,0,Yes,Yes,72
C1826,Female,0,No,No,32
C1827,Male,0,Yes,No,65
C1828,Female,0,Yes,Yes,45
C1829,Male,0,No,No,42
C1830,Male,0,No,No,8
C1831,Male,0,No,Yes,32
C1832,Female,1,Yes,No,22
C1833,Male,1,Yes,No,57
C1834,Male,0,No,No,1
C1835,Male,1,No,No,1
C1836,Female,0,Yes,No,1
C1837,Male,0,No,No,24
C1838,Male,0,No,No,1
C1839,Male,1,No,No,54
C1840,Female,0,No,No,4
C1841,Male,0,Yes,Yes,65
C1842,Female,0,Yes,No,56
C1843,Male,0,No,No,45
C1844,Female,0,Yes,Yes,71
C1845,Male,0,Yes,No,59
C1846,Male,0,No,No,69
C1847,Male,0,No,No,19
C1848,Female,0,Yes,Yes,55
C1849,Female,0,No,No,38
C1850,Male,0,No,No,10
C1851,Female,1,Yes,No,47
C1852,Female,0,Yes,No,2
C1853,Male,0,No,No,1
C1854,Female,0,No,No,1
C1855,Male,1,No,No,1
C1856,Male,0,Yes,Yes,46
C1857,Female,1,No,No,38
C1858,Female,0,Yes,No,65
C1859,Female,0,Yes,No,19
C1860,Male,0,No,No,52
C1861,Male,0,Yes,Yes,71
C1862,Female,0,No,No,1
C1863,Female,1,No,No,52
C1864,Male,0,Yes,No,6
C1865,Female,1,Yes,No,26
C1866,Male,1,No,No,48
C1867,Female,0,Yes,Yes,64
C1868,Female,0,No,No,3
C1869,Male,0,No,No,1
C1870,Male,0,Yes,Yes,72
C1871,Male,0,No,No,1
C1872,Female,0,Yes,Yes,51
C1873,Female,0,Yes,Yes,41
C1874,Female,0,Yes,Yes,72
C1875,Female,0,Yes,No,43
C1876,Male,0,Yes,No,72
C1877,Male,0,Yes,No,47
C1878,Male,0,No,No,72
C1879,Male,0,No,No,3
C1880,Male,0,No,No,1
C1881,Male,0,No,No,2
C1882,Male,0,No,No,26
C1883,Male,0,Yes,Yes,29
C1884,Female,1,Yes,No,35
C1885,Male,0,No,No,27
C1886,Male,0,Yes,Yes,24
C1887,Male,0,Yes,Yes,67
C1888,Female,0,No,No,16
C1889,Female,0,No,No,23
C1890,Male,0,No,No,14
C1891,Female,0,Yes,Yes,1
C1892,Female,1,No,No,1
C1893,Male,1,No,No,4
C1894,Male,0,No,Yes,16
C1895,Female,0,Yes,No,46
C1896,Male,0,No,Yes,68
C1897,Male,0,No,No,38
C1898,Male,1,Yes,No,30
C1899,Female,1,No,No,5
C1900,Male,0,No,No,17
C1901,Male,0,Yes,Yes,4
C1902,Female,0,No,No,12
C1903,Male,0,Yes,Yes,72
C1904,Male,0,No,No,3
C1905,Male,0,No,No,56
C1906,Female,0,No,No,41
C1907,Male,0,No,No,40
C1908,Female,0,No,No,7
C1909,Male,0,No,No,69
C1910,Male,0,Yes,Yes,7
C1911,Female,0,Yes,Yes,5
C1912,Female,0,Yes,Yes,72
C1913,Male,0,Yes,Yes,44
C1914,Female,0,No,No,65
C1915,Female,0,No,No,3
C1916,Male,0,No,No,24
C1917,Female,0,No,No,44
C1918,Female,1,Yes,No,72
C1919,Male,0,No,No,24
C1920,Male,0,No,No,1
C1921,Male,0,Yes,No,22
C1922,Male,0,Yes,Yes,70
C1923,Male,0,Yes,Yes,25
C1924,Male,0,Yes,Yes,37
C1925,Female,1,Yes,Yes,22
C1926,Female,0,Yes,Yes,59
C1927,Male,0,Yes,Yes,49
C1928,Male,0,Yes,Yes,47
C1929,Female,0,Yes,Yes,31
C1930,Male,0,Yes,Yes,1
C1931,Male,0,No,No,3
C1932,Female,0,Yes,No,53
C1933,Male,0,No,No,1
C1934,Male,0,No,No,20
C1935,Female,0,No,No,3
C1936,Female,0,No,No,51
C1937,Female,0,Yes,No,51
C1938,Female,0,Yes,Yes,13
C1939,Female,0,No,No,1
C1940,Male,0,No,Yes,1
C1941,Male,0,No,No,63
C1942,Male,0,No,No,3
C1943,Male,0,No,No,46
C1944,Male,0,No,No,1
C1945,Male,0,No,Yes,8
C1946,Female,0,Yes,Yes,71
C1947,Male,0,Yes,Yes,55
C1948,Female,0,No,No,70
C1949,Female,0,No,No,2
C1950,Male,0,Yes,Yes,67
C1951,Male,0,Yes,No,65
C1952,Male,0,Yes,No,14
C1953,Female,0,Yes,Yes,20
C1954,Male,0,No,Yes,1
C1955,Male,0,No,No,1
C1956,Female,0,Yes,Yes,49
C1957,Female,0,No,No,72
C1958,Female,0,Yes,No,46
C1959,Male,0,No,No,24
C1960,Female,0,Yes,Yes,5
C1961,Female,0,Yes,Yes,33
C1962,Female,0,No,No,42
C1963,Male,0,No,No,23
C1964,Male,0,No,No,8
C1965,Male,0,No,No,66
C1966,Male,0,No,No,24
C1967,Male,1,No,No,24
C1968,Male,0,No,No,69
C1969,Female,0,No,No,53
C1970,Female,0,No,No,60
C1971,Female,0,Yes,No,7
C1972,Female,0,No,No,20
C1973,Female,0,Yes,Yes,23
C1974,Male,0,Yes,Yes,72
C1975,Male,0,Yes,No,11
C1976,Male,0,No,No,21
C1977,Male,1,No,No,1
C1978,Male,1,No,No,31
C1979,Female,0,No,No,57
C1980,Female,0,Yes,Yes,45
C1981,Male,0,No,No,10
C1982,Female,0,Yes,No,58
C1983,Male,0,No,Yes,14
C1984,Male,0,Yes,No,27
C1985,Female,0,Yes,Yes,14
C1986,Female,0,Yes,Yes,12
C1987,Female,0,Yes,Yes,69
C1988,Female,0,Yes,Yes,25
C1989,Male,1,Yes,No,58
C1990,Female,0,Yes,Yes,35
C1991,Female,1,No,No,16
C1992,Male,0,Yes,Yes,45
C1993,Female,0,No,No,17
C1994,Female,0,Yes,Yes,1
C1995,Male,0,No,No,22
C1996,Female,1,No,No,1
C1997,Male,0,Yes,Yes,67
C1998,Female,0,Yes,Yes,67
C1999,Female,0,Yes,No,2
C2000,Male,0,No,No,23
C2001,Female,1,No,No,9
C2002,Female,0,No,No,5
C2003,Male,0,No,No,54
C2004,Female,0,No,No,57
C2005,Male,0,No,No,24
C2006,Female,0,Yes,Yes,49
C2007,Male,0,No,No,5
C2008,Male,0,No,No,2
C2009,Female,0,No,Yes,4
C2010,Male,0,Yes,Yes,70
C2011,Male,0,No,No,5
C2012,Male,0,Yes,Yes,53
C2013,Female,0,Yes,No,47
C2014,Female,0,No,Yes,31
C2015,Male,0,Yes,Yes,13
C2016,Female,0,Yes,Yes,28
C2017,Female,0,No,No,10
C2018,Male,0,Yes,No,38
C2019,Female,0,No,No,1
C2020,Male,0,Yes,No,67
C2021,Male,0,Yes,No,52
C2022,Male,0,Yes,Yes,62
C2023,Female,0,No,No,16
C2024,Female,1,Yes,No,5
C2025,Male,0,No,No,12
C2026,Female,0,Yes,Yes,72
C2027,Male,1,No,No,71
C2028,Female,0,Yes,No,24
C2029,Female,0,No,No,15
C2030,Male,0,Yes,No,67
C2031,Male,0,No,Yes,2
C2032,Female,0,Yes,Yes,5
C2033,Female,0,Yes,No,15
C2034,Male,0,No,No,1
C2035,Male,0,Yes,Yes,41
C2036,Female,0,No,Yes,43
C2037,Male,1,Yes,No,1
C2038,Female,1,No,No,1
C2039,Female,0,Yes,Yes,26
C2040,Male,0,No,No,22
C2041,Male,0,Yes,No,71
C2042,Male,0,No,No,7
C2043,Female,1,No,No,28
C2044,Male,1,No,No,16
C2045,Male,0,No,No,7
C2046,Female,0,No,No,69
C2047,Female,0,No,Yes,1
C2048,Male,0,No,No,3
C2049,Male,1,No,No,21
C2050,Female,0,Yes,No,69
C2051,Female,0,Yes,No,71
C2052,Female,0,Yes,Yes,69
C2053,Female,0,No,No,48
C2054,Male,0,Yes,No,47
C2055,Female,0,No,No,2
C2056,Male,0,No,No,45
C2057,Male,0,No,No,51
C2058,Female,0,Yes,No,22
C2059,Male,0,No,No,72
C2060,Male,0,Yes,Yes,37
C2061,Male,0,Yes,Yes,71
C2062,Male,0,Yes,Yes,7
C2063,Female,0,No,No,66
C2064,Male,0,Yes,Yes,51
C2065,Female,0,Yes,Yes,30
C2066,Female,0,No,No,34
C2067,Male,0,Yes,Yes,64
C2068,Male,1,Yes,No,65
C2069,Male,0,No,No,47
C2070,Female,0,No,No,1
C2071,Female,0,No,No,49
C2072,Female,0,Yes,Yes,67
C2073,Male,0,No,Yes,39
C2074,Male,0,No,No,14
C2075,Female,1,No,No,43
C2076,Male,1,No,No,56
C2077,Female,0,No,No,14
C2078,Female,0,No,No,1
C2079,Male,0,Yes,Yes,16
C2080,Male,0,Yes,Yes,70
C2081,Male,1,Yes,No,72
C2082,Female,0,Yes,Yes,23
C2083,Male,0,No,Yes,21
C2084,Female,0,No,No,1
C2085,Male,0,No,Yes,1
C2086,Female,1,Yes,No,32
C2087,Male,0,Yes,Yes,17
C2088,Female,0,No,No,4
C2089,Female,0,No,No,36
C2090,Female,0,No,No,50
C2091,Female,0,Yes,Yes,48
C2092,Female,0,No,Yes,50
C2093,Male,0,Yes,No,72
C2094,Male,0,No,Yes,10
C2095,Female,0,No,No,18
C2096,Male,0,No,No,1
C2097,Female,0,No,No,1
C2098,Male,0,No,No,9
C2099,Male,0,No,No,2
C2100,Female,0,Yes,No,40
C2101,Male,0,Yes,No,69
C2102,Female,0,Yes,No,37
C2103,Male,0,No,Yes,18
C2104,Male,1,Yes,No,11
C2105,Female,0,Yes,No,8
C2106,Female,0,No,No,3
C2107,Male,0,Yes,Yes,55
C2108,Male,0,Yes,No,33
C2109,Female,0,No,No,46
C2110,Male,0,No,No,34
C2111,Female,0,No,No,3
C2112,Male,0,Yes,Yes,30
C2113,Female,0,No,No,33
C2114,Male,0,Yes,Yes,45
C2115,Male,0,No,No,40
C2116,Female,0,No,No,71
C2117,Male,0,No,No,1
C2118,Female,0,Yes,Yes,72
C2119,Female,0,Yes,Yes,22
C2120,Male,0,Yes,Yes,46
C2121,Female,0,Yes,Yes,55
C2122,Male,0,No,No,1
C2123,Female,0,No,No,12
C2124,Male,0,No,No,31
C2125,Male,0,Yes,No,5
C2126,Female,0,Yes,Yes,67
C2127,Male,0,No,No,1
C2128,Male,0,Yes,No,40
C2129,Male,0,Yes,Yes,41
C2130,Male,0,No,No,1
C2131,Male,0,No,No,51
C2132,Male,0,Yes,Yes,42
C2133,Male,0,Yes,Yes,23
C2134,Female,1,No,No,1
C2135,Female,0,No,No,1
C2136,Female,0,No,No,56
C2137,Male,0,No,Yes,15
C2138,Male,0,Yes,Yes,12
C2139,Female,0,Yes,Yes,54
C2140,Female,0,No,No,7
C2141,Female,0,Yes,Yes,33
C2142,Male,0,Yes,Yes,16
C2143,Female,0,No,Yes,21
C2144,Male,1,Yes,No,30
C2145,Male,0,No,No,3
C2146,Male,0,No,No,11
C2147,Female,0,No,No,62
C2148,Male,0,No,No,18
C2149,Male,0,No,Yes,6
C2150,Female,0,No,No,46
C2151,Male,0,No,No,21
C2152,Male,0,No,No,68
C2153,Female,0,No,No,1
C2154,Female,0,Yes,No,25
C2155,Female,0,No,Yes,24
C2156,Female,0,Yes,No,30
C2157,Female,0,No,No,2
C2158,Male,0,Yes,No,51
C2159,Female,0,Yes,Yes,57
C2160,Female,0,No,No,15
C2161,Female,0,Yes,Yes,72
C2162,Female,0,No,No,2
C2163,Male,0,Yes,No,28
C2164,Male,1,Yes,No,29
C2165,Male,0,Yes,Yes,70
C2166,Female,0,No,No,13
C2167,Female,1,Yes,No,59
C2168,Male,1,Yes,No,13
C2169,Male,1,Yes,No,7
C2170,Female,0,Yes,No,62
C2171,Female,0,No,No,21
C2172,Female,0,No,No,2
C2173,Female,0,No,No,1
C2174,Male,0,No,No,4
C2175,Female,0,No,No,19
C2176,Female,0,No,No,30
C2177,Male,0,Yes,Yes,67
C2178,Male,1,Yes,No,72
C2179,Male,0,Yes,No,53
C2180,Female,0,No,No,5
C2181,Male,1,Yes,No,71
C2182,Female,0,Yes,Yes,50
C2183,Male,0,Yes,Yes,56
C2184,Male,0,No,No,2
C2185,Female,1,No,No,2
C2186,Male,0,Yes,Yes,24
C2187,Male,0,Yes,Yes,46
C2188,Male,0,Yes,No,71
C2189,Female,0,No,No,29
C2190,Male,0,Yes,Yes,69
C2191,Male,0,Yes,No,71
C2192,Female,1,No,No,1
C2193,Male,1,Yes,No,56
C2194,Male,0,No,Yes,56
C2195,Male,0,No,No,1
C2196,Female,0,Yes,No,28
C2197,Female,0,Yes,Yes,19
C2198,Male,0,Yes,No,66
C2199,Female,0,Yes,Yes,17
C2200,Male,0,Yes,Yes,52
C2201,Female,0,No,No,19
C2202,Female,0,No,No,36
C2203,Male,1,Yes,No,7
C2204,Male,0,Yes,Yes,72
C2205,Male,0,Yes,Yes,67
C2206,Male,1,No,No,34
C2207,Male,1,Yes,No,57
C2208,Female,0,Yes,No,7
C2209,Female,1,Yes,No,1
C2210,Male,0,Yes,No,8
C2211,Female,0,No,No,69
C2212,Female,0,Yes,No,50
C2213,Male,0,No,No,10
C2214,Female,0,Yes,Yes,12
C2215,Female,0,No,No,14
C2216,Female,0,Yes,No,70
C2217,Female,1,No,No,64
C2218,Female,0,Yes,Yes,66
C2219,Female,0,Yes,Yes,71
C2220,Male,1,No,No,20
C2221,Male,0,Yes,No,72
C2222,Female,0,Yes,Yes,71
C2223,Male,0,Yes,Yes,38
C2224,Female,0,No,No,28
C2225,Male,1,Yes,No,17
C2226,Male,0,No,No,33
C2227,Female,0,Yes,Yes,23
C2228,Male,0,Yes,Yes,58
C2229,Female,1,Yes,No,70
C2230,Male,0,Yes,No,4
C2231,Male,0,Yes,Yes,45
C2232,Male,0,No,No,10
C2233,Male,0,Yes,Yes,36
C2234,Male,0,No,No,54
C2235,Male,0,Yes,Yes,23
C2236,Female,0,Yes,Yes,41
C2237,Male,1,No,No,5
C2238,Male,0,Yes,Yes,27
C2239,Female,0,No,No,1
C2240,Female,0,Yes,Yes,67
C2241,Female,1,Yes,Yes,72
C2242,Female,0,Yes,Yes,56
C2243,Male,0,Yes,Yes,44
C2244,Female,1,Yes,No,66
C2245,Female,0,No,No,34
C2246,Female,0,Yes,No,69
C2247,Female,0,Yes,Yes,1
C2248,Female,0,No,No,40
C2249,Male,0,Yes,Yes,30
C2250,Female,0,No,No,11
C2251,Female,0,No,No,15
C2252,Male,0,No,No,11
C2253,Female,0,Yes,Yes,64
C2254,Male,1,Yes,No,72
C2255,Male,1,Yes,No,72
C2256,Female,0,No,Yes,1
C2257,Female,0,No,Yes,15
C2258,Female,0,No,No,60
C2259,Male,0,No,No,56
C2260,Female,0,No,No,8
C2261,Female,0,No,No,3
C2262,Female,0,Yes,No,49
C2263,Female,0,No,No,2
C2264,Female,0,No,No,6
C2265,Male,0,No,No,70
C2266,Male,0,No,No,12
C2267,Male,1,Yes,No,52
C2268,Female,0,Yes,No,72
C2269,Female,0,No,No,40
C2270,Female,0,No,No,1
C2271,Female,1,No,No,3
C2272,Female,1,No,No,40
C2273,Male,0,No,Yes,1
C2274,Male,0,Yes,No,30
C2275,Male,0,Yes,Yes,23
C2276,Male,0,Yes,Yes,1
C2277,Female,1,Yes,No,44
C2278,Male,0,No,No,65
C2279,Female,1,No,No,7
C2280,Male,1,No,No,72
C2281,Female,1,No,No,8
C2282,Female,0,No,No,16
C2283,Male,1,Yes,Yes,66
C2284,Male,0,No,No,1
C2285,Male,0,No,Yes,3
C2286,Male,0,Yes,No,53
C2287,Male,1,Yes,No,8
C2288,Male,1,Yes,No,69
C2289,Female,0,No,No,5
C2290,Female,0,Yes,Yes,72
C2291,Female,0,Yes,No,13
C2292,Female,0,No,No,4
C2293,Female,0,Yes,Yes,54
C2294,Male,0,Yes,No,72
C2295,Male,0,No,No,12
C2296,Male,0,No,No,1
C2297,Male,1,No,No,1
C2298,Female,0,Yes,No,54
C2299,Male,0,Yes,Yes,69
C2300,Female,0,No,No,48
C2301,Female,0,Yes,Yes,48
C2302,Female,0,Yes,No,8
C2303,Male,0,Yes,Yes,71
C2304,Male,0,No,No,2
C2305,Male,0,Yes,No,67
C2306,Male,0,Yes,Yes,34
C2307,Female,0,No,No,3
C2308,Female,0,Yes,Yes,9
C2309,Male,0,Yes,Yes,71
C2310,Male,0,No,No,57
C2311,Male,0,No,No,72
C2312,Female,1,Yes,Yes,48
C2313,Male,0,No,No,18
C2314,Male,0,Yes,Yes,43
C2315,Female,0,Yes,Yes,72
C2316,Male,0,Yes,Yes,35
C2317,Male,0,No,No,4
C2318,Female,0,Yes,Yes,49
C2319,Female,0,Yes,Yes,71
C2320,Male,0,Yes,Yes,11
C2321,Male,0,Yes,Yes,63
C2322,Female,1,No,No,65
C2323,Female,0,No,Yes,49
C2324,Female,0,No,No,29
C2325,Female,1,Yes,No,15
C2326,Female,0,Yes,Yes,4
C2327,Female,0,Yes,No,72
C2328,Female,1,Yes,No,26
C2329,Female,1,Yes,No,35
C2330,Female,0,No,No,57
C2331,Male,0,Yes,Yes,28
C2332,Female,0,Yes,No,25
C2333,Female,0,Yes,No,47
C2334,Female,0,Yes,Yes,57
C2335,Male,1,Yes,No,16
C2336,Male,0,No,No,5
C2337,Male,0,Yes,No,17
C2338,Female,1,No,No,56
C2339,Male,0,Yes,Yes,72
C2340,Female,1,No,No,21
C2341,Female,0,Yes,Yes,48
C2342,Female,0,Yes,No,68
C2343,Female,0,No,No,30
C2344,Female,0,Yes,No,3
C2345,Female,1,No,No,14
C2346,Female,0,No,Yes,4
C2347,Female,0,Yes,Yes,71
C2348,Male,0,Yes,Yes,8
C2349,Male,0,Yes,Yes,61
C2350,Male,0,Yes,Yes,72
C2351,Female,0,No,No,5
C2352,Female,0,No,No,49
C2353,Male,0,No,No,8
C2354,Male,0,No,No,3
C2355,Male,0,Yes,Yes,9
C2356,Male,0,Yes,Yes,67
C2357,Male,0,No,No,46
C2358,Female,0,Yes,No,67
C2359,Female,0,Yes,No,55
C2360,Male,0,Yes,No,33
C2361,Male,0,Yes,Yes,62
C2362,Female,0,No,Yes,1
C2363,Male,0,Yes,Yes,49
C2364,Male,0,No,No,1
C2365,Male,0,Yes,No,14
C2366,Male,1,No,No,18
C2367,Female,1,No,No,1
C2368,Female,0,No,No,1
C2369,Female,0,Yes,No,72
C2370,Male,0,No,No,64
C2371,Male,0,Yes,No,69
C2372,Female,0,No,No,1
C2373,Male,0,Yes,Yes,71
C2374,Female,0,Yes,Yes,66
C2375,Male,0,No,No,2
C2376,Female,1,Yes,No,71
C2377,Male,0,No,No,11
C2378,Male,0,No,Yes,47
C2379,Female,0,Yes,No,35
C2380,Male,1,Yes,No,32
C2381,Male,0,Yes,Yes,60
C2382,Male,0,No,No,11
C2383,Female,0,No,No,29
C2384,Male,0,Yes,Yes,21
C2385,Male,1,Yes,No,48
C2386,Female,0,No,Yes,3
C2387,Female,0,Yes,Yes,43
C2388,Male,0,No,No,5
C2389,Female,0,No,No,1
C2390,Male,0,Yes,Yes,71
C2391,Female,0,Yes,Yes,8
C2392,Male,0,No,No,8
C2393,Male,0,No,No,20
C2394,Female,0,Yes,Yes,33
C2395,Male,0,No,No,71
C2396,Female,1,Yes,No,31
C2397,Female,1,Yes,No,38
C2398,Male,0,No,No,1
C2399,Female,0,Yes,Yes,2
C2400,Female,0,Yes,No,12
C2401,Female,0,No,Yes,9
C2402,Male,1,No,Yes,11
C2403,Male,0,No,Yes,6
C2404,Female,0,Yes,No,71
C2405,Female,0,Yes,Yes,42
C2406,Female,0,Yes,Yes,8
C2407,Female,0,No,No,5
C2408,Female,0,Yes,No,2
C2409,Female,0,Yes,Yes,45
C2410,Male,0,Yes,Yes,28
C2411,Female,0,Yes,No,43
C2412,Male,0,No,Yes,60
C2413,Female,0,Yes,No,42
C2414,Male,0,Yes,Yes,7
C2415,Female,0,Yes,No,25
C2416,Female,1,Yes,Yes,40
C2417,Male,0,No,No,27
C2418,Male,0,No,No,10
C2419,Female,1,No,No,27
C2420,Female,0,No,No,11
C2421,Male,0,Yes,Yes,4
C2422,Male,0,No,No,68
C2423,Male,1,No,No,1
C2424,Female,0,No,No,18
C2425,Female,0,No,No,57
C2426,Male,0,No,No,26
C2427,Female,0,Yes,No,17
C2428,Male,0,No,No,1
C2429,Male,0,No,Yes,38
C2430,Male,1,Yes,No,59
C2431,Male,0,No,No,30
C2432,Male,1,No,No,2
C2433,Female,1,Yes,No,50
C2434,Male,0,No,No,9
C2435,Female,0,Yes,Yes,3
C2436,Female,0,No,Yes,14
C2437,Female,1,No,No,31
C2438,Female,0,No,No,7
C2439,Female,0,No,No,8
C2440,Male,0,Yes,Yes,17
C2441,Male,0,Yes,Yes,32
C2442,Female,1,No,No,2
C2443,Male,1,No,No,7
C2444,Female,0,Yes,Yes,72
C2445,Female,1,No,No,31
C2446,Female,0,Yes,Yes,27
C2447,Female,0,No,No,18
C2448,Male,0,No,No,7
C2449,Female,1,No,No,14
C2450,Male,0,Yes,Yes,11
C2451,Female,0,Yes,Yes,72
C2452,Male,0,Yes,Yes,28
C2453,Male,1,No,No,15
C2454,Female,1,No,No,4
C2455,Female,0,No,No,71
C2456,Female,0,No,No,5
C2457,Male,0,Yes,Yes,47
C2458,Male,1,Yes,No,57
C2459,Male,1,Yes,No,50
C2460,Male,0,No,No,8
C2461,Female,0,Yes,Yes,48
C2462,Female,0,No,No,70
C2463,Male,0,No,Yes,1
C2464,Male,0,Yes,No,8
C2465,Female,0,No,No,1
C2466,Male,0,No,No,1
C2467,Male,0,Yes,Yes,60
C2468,Male,0,Yes,Yes,49
C2469,Male,0,Yes,No,4
C2470,Female,0,No,No,29
C2471,Female,0,Yes,No,67
C2472,Female,0,Yes,No,53
C2473,Male,0,Yes,No,67
C2474,Female,0,Yes,Yes,6
C2475,Female,0,No,No,47
C2476,Female,0,No,No,53
C2477,Male,0,Yes,No,69
C2478,Male,0,No,No,3
C2479,Male,0,No,No,4
C2480,Male,0,Yes,Yes,56
C2481,Male,1,Yes,No,59
C2482,Male,1,Yes,No,61
C2483,Female,0,Yes,No,2
C2484,Male,1,Yes,Yes,46
C2485,Male,0,Yes,Yes,12
C2486,Female,0,No,No,14
C2487,Female,0,Yes,Yes,28
C2488,Male,0,No,No,24
C2489,Male,0,No,No,31
C2490,Female,0,Yes,Yes,68
C2491,Male,0,No,Yes,39
C2492,Female,0,Yes,No,42
C2493,Male,0,Yes,No,13
C2494,Female,0,Yes,No,6
C2495,Male,0,No,No,35
C2496,Female,0,Yes,No,38
C2497,Male,0,No,No,18
C2498,Female,0,Yes,No,4
C2499,Male,0,Yes,No,27
C2500,Male,0,No,Yes,41
C2501,Male,0,Yes,Yes,50
C2502,Male,0,Yes,Yes,72
C2503,Female,0,No,No,70
C2504,Male,0,Yes,Yes,44
C2505,Male,0,No,No,2
C2506,Female,0,Yes,Yes,34
C2507,Female,1,Yes,No,72
C2508,Male,0,Yes,No,71
C2509,Female,0,No,No,64
C2510,Female,0,Yes,No,72
C2511,Male,0,No,No,1
C2512,Male,1,Yes,No,29
C2513,Female,0,Yes,No,23
C2514,Male,0,Yes,Yes,52
C2515,Female,1,No,No,25
C2516,Female,0,No,No,64
C2517,Female,1,No,No,16
C2518,Male,1,No,No,1
C2519,Male,0,No,No,24
